Shipment_ID,Order_Date,Region,City,Delivery_Partner,Shipping_Mode,Delivery_Time_Days,Order_Value,Delivery_Status,Customer_Rating
927130,15-11-2022,Central,Mumbai,BlueDart,Express,12,111315.59,Delivered,3
927131,24-02-2022,nan,Ahmedabad,Delhivery,Same-Day,2,122688.81,Delivered,5
927132,08-05-2023,Central,Ahmedabad,Delhivery,Standard,4,87544.13,Delivered,3
927133,09-10-2021,Central,Pune,Amazon Logistics,Standard,2,140174.98,Delivered,2
927134,11-11-2023,East,Bengaluru,Delhivery,Express,7,92811.37,Delivered,
927135,22-02-2022,West,Ahmedabad,Delhivery,Standard,4,33963.45,Delayed,3
927136,26-11-2021,North,Hyderabad,Ecom Express,Standard,5,172557.61,Delivered,5
927137,18-07-2022,East,Pune,nan,Standard,4,9862.79,Delayed,3
927138,29-03-2023,nan,Hyderabad,Delhivery,Standard,7,146742.62,Delivered,4
927139,17-12-2021,East,nan,Amazon Logistics,Same-Day,14,5143.31,Delayed,4
927140,03-06-2021,nan,Ahmedabad,Amazon Logistics,Express,3,21638.25,Delayed,4
927141,12-08-2022,West,Mumbai,XpressBees,Express,7,186630.88,Delivered,2
927142,20-09-2023,West,Hyderabad,Delhivery,Express,8,53466.87,Delivered,4
927143,31-01-2023,North,Kolkata,Ecom Express,Standard,14,51759.91,Delayed,3
927144,09-12-2023,East,Delhi,Ecom Express,Express,2,45559.58,Delivered,4
927145,27-12-2022,West,Bengaluru,Delhivery,Express,10,2849.19,Delayed,
927146,06-04-2023,nan,Bengaluru,nan,Express,8,160518.38,Cancelled,3
927147,14-12-2021,South,Kolkata,Amazon Logistics,Express,8,178974.5,Delivered,2
927148,28-06-2023,East,Kolkata,Ecom Express,Express,6,93910.53,Delivered,3
927149,21-02-2022,North,Mumbai,Ecom Express,Express,14,65819.42,Cancelled,4
927150,25-11-2021,nan,Bengaluru,Amazon Logistics,Standard,4,34995.92,Delivered,3
927151,14-02-2022,Central,Pune,Ecom Express,Standard,6,56925.38,Delivered,5
927152,09-12-2022,nan,Chennai,Amazon Logistics,Express,8,67022.17,Delivered,4
927153,24-05-2022,West,Kolkata,BlueDart,Standard,11,55829.16,Delivered,1
927154,05-11-2023,North,Delhi,BlueDart,Same-Day,4,150307.16,Delivered,3
927155,09-01-2024,North,nan,Amazon Logistics,Standard,,118275.86,nan,4
927156,21-06-2021,North,nan,Amazon Logistics,Standard,14,46026.35,Delivered,3
927157,15-06-2022,South,nan,nan,Express,7,172160.6,Delayed,1
927158,30-11-2023,South,Bengaluru,nan,Standard,12,74642.68,Delivered,3
927159,08-04-2022,West,Ahmedabad,Amazon Logistics,Standard,5,115549.56,Delivered,
927160,29-08-2022,West,Ahmedabad,XpressBees,Same-Day,4,72768.39,Delayed,1
927161,03-10-2022,North,Mumbai,Delhivery,Standard,10,30569.7,Delivered,2
927162,29-11-2021,nan,nan,Ecom Express,Standard,1,190794.92,Delivered,3
927163,04-05-2023,nan,Mumbai,Amazon Logistics,Express,11,199338.31,Delayed,2
927164,07-10-2023,West,nan,nan,Standard,4,89557.99,Delivered,4
927165,18-10-2022,North,Delhi,Ecom Express,Express,3,18443.24,Delivered,4
927166,25-02-2023,nan,nan,BlueDart,Standard,13,166196.62,Delivered,4
927167,27-07-2021,Central,Chennai,Amazon Logistics,Standard,5,21425.5,Delivered,4
927168,09-04-2023,West,Ahmedabad,XpressBees,Express,1,87233.68,Delivered,1
927169,23-02-2022,West,Pune,BlueDart,Same-Day,9,38905.45,Delivered,4
927170,02-01-2022,East,Chennai,Delhivery,Standard,2,157218.96,Delayed,
927171,09-12-2022,East,nan,Amazon Logistics,Standard,8,66661.14,Delivered,4
927172,19-01-2023,nan,Kolkata,nan,Same-Day,14,41213.01,Delivered,5
927173,27-03-2023,West,Hyderabad,nan,Same-Day,9,47723.54,Delivered,
927174,04-06-2022,South,Bengaluru,Ecom Express,Same-Day,4,188878.56,Delivered,2
927175,19-08-2021,nan,nan,Amazon Logistics,Standard,1,177359.81,Delivered,4
927176,11-07-2022,Central,Chennai,Ecom Express,Express,3,163097.58,Delayed,3
927177,04-06-2021,East,Kolkata,nan,Same-Day,2,21117.75,Delivered,3
927178,17-12-2022,Central,Chennai,BlueDart,Standard,5,175572.66,Delivered,2
927179,15-08-2021,North,nan,nan,Standard,3,32382.1,nan,
927180,12-03-2023,Central,Pune,BlueDart,Express,4,12313.07,Delivered,4
927181,25-12-2021,South,Mumbai,BlueDart,Same-Day,5,82511.78,Delivered,4
927182,16-02-2023,nan,Chennai,BlueDart,Standard,7,82298.68,Delivered,
927183,13-07-2021,nan,Bengaluru,BlueDart,Standard,1,122029.55,Delivered,3
927184,08-08-2023,West,nan,nan,Standard,3,23800.98,Delivered,3
927185,08-09-2022,East,Hyderabad,Delhivery,Standard,9,170457.35,Delivered,4
927186,10-06-2023,East,Kolkata,Ecom Express,Standard,7,131088.12,Delivered,
927187,27-08-2023,nan,Chennai,XpressBees,Express,12,138506.01,Delivered,3
927188,26-06-2023,North,Kolkata,Amazon Logistics,Express,3,41296.97,Delivered,2
927189,03-12-2023,Central,Mumbai,Delhivery,Standard,7,111916.43,Delivered,3
927190,12-12-2021,East,Mumbai,XpressBees,Standard,7,180784.36,nan,4
927191,14-04-2022,East,Kolkata,Ecom Express,Standard,9,64860.21,Delivered,1
927192,17-10-2022,North,nan,Ecom Express,Express,13,48559.31,Cancelled,4
927193,08-06-2022,Central,Pune,Ecom Express,Standard,3,112304.68,Delivered,4
927194,22-02-2024,South,Bengaluru,Ecom Express,Express,13,108245.07,Delayed,1
927195,18-06-2023,North,Delhi,nan,Express,4,80523.3,Delivered,3
927196,04-05-2023,East,nan,Amazon Logistics,Standard,13,161760.19,Delayed,5
927197,24-08-2021,East,Pune,Amazon Logistics,Express,11,106113.66,Delivered,3
927198,01-12-2021,East,nan,XpressBees,Standard,7,166335.51,Cancelled,3
927199,26-12-2022,East,Mumbai,Delhivery,Standard,,103776.49,Delayed,2
927200,22-11-2022,Central,Hyderabad,XpressBees,Standard,12,148056.26,Cancelled,2
927201,01-06-2021,South,Chennai,BlueDart,Standard,10,53753.26,Delayed,2
927202,23-11-2023,nan,Chennai,Amazon Logistics,Express,12,164562.07,Delivered,
927203,02-09-2023,nan,Ahmedabad,Ecom Express,Standard,12,138030.22,Delayed,4
927204,23-10-2021,North,Chennai,BlueDart,Standard,12,41715.84,Delivered,5
927205,02-06-2023,East,Bengaluru,Amazon Logistics,Standard,12,69119.41,Delivered,4
927206,16-08-2021,West,Ahmedabad,Amazon Logistics,Standard,3,22418.82,Delivered,2
927207,01-06-2022,North,Chennai,Delhivery,Express,4,158052.45,Delayed,5
927208,03-06-2022,West,Hyderabad,nan,Standard,12,35458.17,Delayed,5
927209,26-01-2024,nan,Chennai,Amazon Logistics,Same-Day,7,112944.27,Delivered,5
927210,13-07-2023,nan,Mumbai,BlueDart,Same-Day,,124085.44,Delivered,3
927211,06-08-2022,West,nan,XpressBees,Express,7,151054.28,Cancelled,3
927212,30-08-2021,East,Bengaluru,BlueDart,Standard,4,50259.63,Cancelled,2
927213,03-12-2022,nan,nan,Amazon Logistics,Standard,9,6020.97,Delivered,4
927214,12-03-2023,South,Pune,XpressBees,Express,8,57643.16,Delivered,5
927215,01-12-2022,South,Bengaluru,BlueDart,Express,14,154844.34,Delivered,
927216,21-09-2022,North,Delhi,Ecom Express,Express,6,111284.73,Delivered,
927217,29-04-2022,nan,Kolkata,XpressBees,Standard,13,137537.88,Delivered,3
927218,18-03-2022,Central,Delhi,Ecom Express,Express,4,138999.05,Cancelled,2
927219,02-03-2022,North,Hyderabad,BlueDart,Standard,13,136522.17,Delayed,
927220,23-12-2021,West,Hyderabad,Delhivery,Standard,,146923.72,Delivered,4
927221,16-11-2021,West,Hyderabad,Amazon Logistics,Express,14,50260.67,Delayed,3
927222,13-01-2024,East,Kolkata,XpressBees,Express,9,44158.28,nan,3
927223,04-06-2021,South,Bengaluru,Ecom Express,Standard,7,183344.16,Delivered,3
927224,30-06-2022,East,Kolkata,Ecom Express,Same-Day,4,11389.55,nan,1
927225,31-01-2023,North,Delhi,BlueDart,Same-Day,1,40436.15,Delivered,4
927226,09-07-2023,Central,Ahmedabad,Amazon Logistics,Express,3,189653.35,nan,2
927227,08-01-2023,West,Chennai,XpressBees,Express,13,192024.06,Delivered,2
927228,25-12-2022,nan,Chennai,XpressBees,Standard,14,106567.39,Delivered,2
927229,15-04-2023,South,Hyderabad,Ecom Express,Standard,6,91748.84,nan,3
927230,15-02-2024,East,Delhi,Amazon Logistics,Same-Day,2,130847.91,Delivered,5
927231,30-10-2023,North,Hyderabad,Delhivery,Express,10,105728.17,Delayed,4
927232,22-12-2023,Central,nan,BlueDart,Express,13,116416.69,nan,4
927233,17-01-2024,East,Mumbai,BlueDart,Standard,11,22342.73,Delivered,1
927234,13-01-2023,nan,Delhi,Delhivery,Express,6,70139.85,Delivered,5
927235,06-07-2022,East,Pune,Ecom Express,Express,10,110077.53,Cancelled,4
927236,16-12-2023,nan,Delhi,BlueDart,Same-Day,14,186874.03,Delivered,3
927237,22-12-2022,Central,Chennai,Ecom Express,Same-Day,3,49387.78,Delayed,2
927238,04-10-2022,North,Kolkata,XpressBees,Express,10,137191.15,Cancelled,4
927239,01-09-2023,West,Ahmedabad,Delhivery,Standard,10,4345.47,Delivered,1
927240,10-10-2022,North,Kolkata,Amazon Logistics,Standard,8,18016.65,Delayed,2
927241,15-08-2021,Central,Pune,Ecom Express,Same-Day,8,105324.55,Delivered,2
927242,15-11-2021,West,Chennai,BlueDart,Standard,1,14662.82,Delayed,4
927243,20-11-2023,West,Kolkata,Delhivery,Standard,5,148193.67,Delivered,5
927244,31-08-2023,East,Ahmedabad,Delhivery,Same-Day,,74343.48,nan,4
927245,30-05-2022,nan,Delhi,Ecom Express,Standard,14,134150.8,Cancelled,1
927246,04-03-2023,North,Ahmedabad,Amazon Logistics,Same-Day,13,86815.32,Delivered,4
927247,24-03-2023,West,Pune,Ecom Express,Standard,10,125640.73,Delivered,3
927248,13-12-2021,West,Bengaluru,Delhivery,Express,11,115613.11,Delayed,4
927249,19-09-2022,West,Hyderabad,Amazon Logistics,Standard,8,33419.5,nan,3
927250,27-07-2022,West,Hyderabad,Amazon Logistics,Standard,12,61159.35,Cancelled,1
927251,11-09-2021,West,Ahmedabad,BlueDart,Standard,6,57511.57,Delayed,1
927252,03-11-2022,nan,Hyderabad,BlueDart,Standard,3,169203.52,Delivered,3
927253,30-01-2022,nan,Bengaluru,BlueDart,Standard,3,198613.11,Delivered,4
927254,21-04-2022,North,nan,Amazon Logistics,Standard,11,62440.51,Delivered,1
927255,18-03-2022,West,Bengaluru,XpressBees,Express,14,133217.03,Delivered,2
927256,02-05-2022,East,Chennai,Ecom Express,Express,7,27614.98,Delayed,4
927257,06-02-2022,West,Pune,nan,Standard,3,174803.25,Delivered,4
927258,01-03-2023,East,Bengaluru,Ecom Express,Express,,194843.5,nan,2
927259,28-07-2023,North,Chennai,BlueDart,Express,13,196291.59,Delayed,3
927260,04-01-2024,North,Pune,Amazon Logistics,Same-Day,1,189987.06,Cancelled,5
927261,03-12-2022,East,Delhi,XpressBees,Express,7,71973.78,Delivered,
927262,22-09-2021,West,Ahmedabad,Amazon Logistics,Same-Day,13,184073.93,Delivered,1
927263,18-04-2022,North,Ahmedabad,BlueDart,Same-Day,14,5097.55,Delayed,5
927264,16-11-2023,East,nan,XpressBees,Standard,8,167993.26,Delivered,3
927265,07-12-2023,South,Bengaluru,BlueDart,Standard,11,148859.87,Delayed,5
927266,13-12-2023,nan,nan,Delhivery,Express,13,16583.9,Delivered,3
927267,20-06-2021,Central,Hyderabad,Delhivery,Express,8,172615.36,Delivered,3
927268,21-07-2023,South,Chennai,XpressBees,Same-Day,9,35946.85,Delivered,5
927269,25-07-2021,East,Kolkata,BlueDart,Express,7,144651.21,Delayed,4
927270,25-10-2021,nan,Chennai,Ecom Express,Express,11,26892.53,Delivered,5
927271,25-11-2021,South,Bengaluru,Amazon Logistics,Express,10,94875.82,Delivered,1
927272,13-10-2021,East,Delhi,Amazon Logistics,Standard,4,80176.6,Cancelled,4
927273,06-10-2023,Central,Delhi,Ecom Express,Standard,4,149537.03,Delivered,3
927274,28-12-2021,East,Mumbai,Delhivery,Express,2,130496.74,Delayed,3
927275,09-11-2022,nan,Hyderabad,nan,Same-Day,6,189228.52,Delivered,2
927276,29-12-2021,West,Mumbai,nan,Standard,2,119702.48,Delivered,4
927277,11-02-2024,South,Delhi,Amazon Logistics,Standard,6,116459.52,Delivered,3
927278,31-08-2022,East,Kolkata,Delhivery,Same-Day,5,92110.74,Delivered,4
927279,01-02-2023,nan,nan,Amazon Logistics,Standard,10,72836.98,Delivered,5
927280,10-11-2023,North,Bengaluru,BlueDart,Standard,6,24600.65,Delivered,2
927281,04-02-2024,West,Kolkata,Delhivery,Express,3,11448.59,Delivered,4
927282,21-10-2023,nan,Ahmedabad,BlueDart,Standard,4,106279.4,Delivered,2
927283,31-01-2023,North,Pune,Delhivery,Standard,13,143697.69,Cancelled,4
927284,31-03-2023,South,Ahmedabad,XpressBees,Express,7,173078.62,Delivered,4
927285,05-12-2021,South,Kolkata,Delhivery,Express,7,132362.98,Delivered,
927286,14-04-2023,East,Chennai,nan,Express,10,180747.69,Delivered,3
927287,29-08-2022,North,Delhi,Ecom Express,Express,5,134577.79,Delayed,
927288,11-06-2021,West,Hyderabad,Delhivery,Standard,6,74390.36,Delivered,4
927289,29-11-2023,West,Ahmedabad,XpressBees,Standard,1,103420.93,Delayed,3
927290,26-04-2022,West,Ahmedabad,BlueDart,Standard,4,86030.28,Delayed,5
927291,28-10-2021,nan,Ahmedabad,BlueDart,Express,3,173517.02,Delayed,3
927292,14-10-2022,Central,Kolkata,XpressBees,Standard,9,29924.33,Delivered,4
927293,14-05-2023,West,Ahmedabad,XpressBees,Standard,14,89794.29,Delivered,4
927294,02-09-2022,nan,Ahmedabad,Ecom Express,Standard,5,37341.24,Delayed,5
927295,18-07-2021,West,nan,nan,Express,6,26305.08,nan,3
927296,24-11-2022,North,Pune,Amazon Logistics,Standard,10,5768.33,Delivered,3
927297,10-08-2021,nan,Bengaluru,nan,Standard,1,99253.73,Delivered,
927298,25-10-2022,East,Mumbai,Amazon Logistics,Standard,8,151595.02,Delivered,
927299,24-01-2024,nan,Pune,BlueDart,Express,7,14264.55,Delayed,2
927300,08-03-2022,nan,Kolkata,BlueDart,Standard,4,106316.6,Delivered,4
927301,27-01-2022,Central,Kolkata,Delhivery,Express,1,67961.09,Delayed,4
927302,26-07-2022,East,Ahmedabad,Ecom Express,Standard,3,117184.12,Delivered,2
927303,17-08-2023,South,Hyderabad,Amazon Logistics,Same-Day,,85117.52,Delivered,3
927304,19-10-2022,nan,Kolkata,XpressBees,Same-Day,14,110705.75,Delivered,5
927305,21-01-2023,West,Chennai,XpressBees,Express,13,169262.75,Delivered,4
927306,09-01-2023,Central,Mumbai,Delhivery,Standard,5,136019.59,Delayed,2
927307,21-12-2021,East,Bengaluru,nan,Same-Day,1,56326.28,Delivered,
927308,28-11-2021,nan,Ahmedabad,Ecom Express,Express,11,166145.54,Delivered,2
927309,11-09-2023,North,Kolkata,Delhivery,Same-Day,13,137733.63,Delivered,3
927310,23-02-2023,East,Ahmedabad,Delhivery,Express,6,14006,Cancelled,2
927311,27-02-2022,nan,Delhi,nan,Standard,5,49030.43,Delayed,3
927312,08-09-2023,West,Ahmedabad,Delhivery,Express,7,82894.59,Delivered,4
927313,25-07-2022,North,Kolkata,XpressBees,Standard,14,126036.85,Delivered,5
927314,27-07-2021,West,Ahmedabad,BlueDart,Standard,13,160597.79,Delayed,3
927315,25-07-2021,North,Mumbai,Ecom Express,Standard,7,147310.3,Delivered,4
927316,15-07-2022,South,Delhi,Ecom Express,Express,4,119447.37,Delivered,1
927317,31-03-2022,nan,Kolkata,Delhivery,Express,1,115986.84,Delivered,4
927318,02-01-2022,West,Bengaluru,nan,Same-Day,1,151006.25,Delayed,1
927319,08-04-2023,nan,Mumbai,BlueDart,Standard,11,8974.07,Delivered,4
927320,15-12-2022,nan,Mumbai,Ecom Express,Express,,107110.12,Delivered,5
927321,03-11-2022,West,Ahmedabad,Delhivery,Standard,1,72389.79,Delivered,
927322,09-06-2021,nan,nan,XpressBees,Same-Day,8,96608.77,Delivered,5
927323,11-06-2021,nan,Chennai,Delhivery,Standard,2,14263.2,Delivered,3
927324,27-08-2021,West,Hyderabad,Amazon Logistics,Standard,3,163807.76,Delivered,4
927325,08-05-2022,Central,Hyderabad,Delhivery,Express,12,155099.91,Delivered,4
927326,25-07-2022,nan,Hyderabad,Delhivery,Standard,5,183949,Delivered,5
927327,13-09-2023,Central,Chennai,XpressBees,Standard,,143019.12,Delayed,3
927328,11-04-2022,North,Delhi,Ecom Express,Same-Day,2,156852.62,Delivered,
927329,19-01-2022,South,Kolkata,BlueDart,Standard,,196858.8,Cancelled,1
927330,16-02-2022,West,Hyderabad,Ecom Express,Express,12,16272.04,nan,4
927331,21-08-2021,West,Delhi,XpressBees,Express,5,199091.84,Delivered,4
927332,01-12-2021,Central,nan,Ecom Express,Express,8,94070.91,Delayed,4
927333,23-03-2022,East,Bengaluru,Ecom Express,Express,10,168572.49,Delivered,4
927334,14-09-2022,West,Ahmedabad,BlueDart,Standard,,189020.45,Delivered,3
927335,06-11-2023,West,Bengaluru,Delhivery,Standard,6,176851.18,Delivered,1
927336,02-03-2022,East,Delhi,XpressBees,Standard,2,117055.38,Delivered,4
927337,03-10-2021,South,nan,Delhivery,Standard,1,85507.35,Delivered,4
927338,21-09-2023,Central,Chennai,Delhivery,Standard,5,137682.54,Delivered,5
927339,31-12-2021,North,Kolkata,XpressBees,Standard,2,22333.51,Delayed,
927340,06-11-2021,North,Pune,Amazon Logistics,Standard,4,197059.93,Delivered,3
927341,30-06-2021,Central,Kolkata,XpressBees,Standard,2,49992.87,Delayed,4
927342,23-11-2022,nan,Pune,XpressBees,Same-Day,1,151598.4,Delayed,3
927343,08-01-2024,North,Ahmedabad,XpressBees,Standard,10,16423.75,Delivered,4
927344,25-09-2021,South,Pune,BlueDart,Express,2,111051.64,Delivered,4
927345,26-09-2023,East,Bengaluru,Amazon Logistics,Standard,1,2008.52,Delayed,3
927346,01-12-2021,West,Bengaluru,Amazon Logistics,Standard,10,11786.75,Delivered,
927347,27-04-2022,nan,Ahmedabad,Ecom Express,Express,3,188130.83,Delayed,5
927348,21-02-2023,South,Mumbai,Ecom Express,Express,8,87963.95,Delivered,4
927349,25-02-2022,West,Delhi,Delhivery,Express,4,164717.79,Delivered,3
927350,19-01-2022,Central,Chennai,BlueDart,Express,12,155318.1,Delivered,4
927351,21-02-2024,West,Hyderabad,Delhivery,Standard,4,162882.09,Delivered,3
927352,21-06-2023,nan,Bengaluru,Delhivery,Express,4,90371.89,Delivered,4
927353,25-05-2022,East,Bengaluru,BlueDart,Standard,,88777.57,Cancelled,2
927354,08-08-2021,Central,Pune,Amazon Logistics,Standard,3,21029.12,Delayed,3
927355,30-10-2023,South,Mumbai,Delhivery,Standard,14,103562.03,Delivered,2
927356,04-12-2021,Central,Ahmedabad,XpressBees,Express,8,151136.37,Delayed,4
927357,30-01-2024,South,Bengaluru,XpressBees,Standard,4,79227.06,Cancelled,5
927358,15-08-2022,West,Ahmedabad,XpressBees,Standard,3,101010.88,Delayed,
927359,26-09-2021,East,Hyderabad,Amazon Logistics,Standard,9,59416.61,Delivered,1
927360,09-12-2022,nan,Kolkata,Ecom Express,Express,5,51607.62,Delivered,
927361,21-11-2022,Central,Ahmedabad,BlueDart,Standard,14,84447.72,Delivered,4
927362,22-02-2023,Central,Pune,Ecom Express,Express,11,128838.25,Delivered,4
927363,22-07-2023,East,Kolkata,XpressBees,Standard,13,25987.29,nan,4
927364,25-05-2023,West,Delhi,BlueDart,Standard,12,150514.99,nan,3
927365,09-06-2023,Central,Hyderabad,XpressBees,Standard,1,15565.13,Delivered,4
927366,23-03-2022,West,Pune,BlueDart,Express,13,123865.37,nan,4
927367,27-11-2022,East,nan,Amazon Logistics,Express,8,64387.07,Delayed,4
927368,20-08-2021,East,Kolkata,Delhivery,Standard,,50845.32,Delayed,3
927369,10-06-2023,South,Hyderabad,Delhivery,Standard,7,47750.23,Delayed,2
927370,25-08-2023,North,Hyderabad,Ecom Express,Standard,,119141.57,Delivered,2
927371,04-08-2023,South,nan,Delhivery,Standard,14,40101.62,Cancelled,2
927372,04-02-2022,South,Chennai,Delhivery,Same-Day,8,23736.12,Delivered,3
927373,20-09-2022,nan,Pune,Amazon Logistics,Standard,13,180289.54,Delivered,
927374,08-08-2022,nan,Chennai,XpressBees,Standard,4,93939.31,Delivered,
927375,05-12-2022,South,Ahmedabad,nan,Same-Day,7,45177.22,nan,5
927376,04-07-2022,South,nan,BlueDart,Standard,5,175884.81,Delayed,
927377,05-10-2021,North,Chennai,BlueDart,Express,8,189835.02,Cancelled,3
927378,07-10-2021,West,Hyderabad,XpressBees,Standard,13,175256.97,Delivered,3
927379,19-04-2023,North,nan,Delhivery,Express,6,177152.66,Delivered,2
927380,29-11-2023,West,Chennai,Amazon Logistics,Express,11,184258.54,Delayed,1
927381,27-06-2023,South,Delhi,XpressBees,Express,14,59514.05,Delivered,4
927382,16-05-2023,East,Pune,Ecom Express,Standard,2,134427.75,nan,2
927383,11-05-2023,West,Ahmedabad,XpressBees,Express,2,119264.89,Delivered,3
927384,11-11-2023,North,nan,Delhivery,Standard,12,106320.36,Delivered,1
927385,03-04-2022,Central,nan,Delhivery,Standard,11,152877.87,nan,2
927386,23-11-2021,Central,Mumbai,Delhivery,Standard,2,78136.29,Delivered,3
927387,30-07-2023,South,Mumbai,Ecom Express,Standard,5,55950.08,Delayed,4
927388,09-02-2024,West,Mumbai,BlueDart,Same-Day,7,171738.92,Delayed,4
927389,01-06-2023,West,Chennai,Delhivery,Standard,,179729.18,Delayed,2
927390,05-05-2023,nan,Kolkata,Amazon Logistics,Same-Day,12,111014.2,Delivered,3
927391,12-11-2021,South,Ahmedabad,Delhivery,Express,5,11414.01,Delivered,5
927392,10-07-2021,Central,Bengaluru,Ecom Express,Standard,13,57072.71,nan,4
927393,18-12-2022,West,Mumbai,Ecom Express,Standard,4,90794.76,Delivered,4
927394,09-12-2022,South,Ahmedabad,XpressBees,Standard,7,95787.3,Delivered,4
927395,13-03-2022,nan,Mumbai,Amazon Logistics,Same-Day,8,3390.34,Delivered,
927396,07-10-2021,nan,Kolkata,BlueDart,Standard,12,127665.64,Delayed,
927397,09-02-2024,West,Delhi,BlueDart,Standard,7,4888.79,Cancelled,4
927398,20-11-2021,East,Bengaluru,BlueDart,Standard,3,81083.21,Delayed,3
927399,26-05-2022,nan,nan,XpressBees,Express,3,60971.68,Delayed,2
927400,11-01-2022,North,Mumbai,Amazon Logistics,Express,6,8369.73,Delayed,4
927401,02-10-2023,North,Delhi,Delhivery,Standard,8,55241.01,Delivered,1
927402,11-03-2022,West,Delhi,nan,Standard,8,37583.62,Delivered,3
927403,24-06-2021,North,Bengaluru,Amazon Logistics,Standard,11,29665.05,Delivered,3
927404,10-08-2023,Central,Ahmedabad,BlueDart,Standard,,177134.18,Delayed,3
927405,23-01-2024,East,Hyderabad,BlueDart,Standard,3,151524.59,nan,3
927406,30-08-2023,nan,Delhi,Amazon Logistics,Express,13,44599.03,Delivered,5
927407,02-11-2023,West,Ahmedabad,XpressBees,Standard,,191586.34,Delayed,4
927408,04-10-2021,East,Delhi,nan,Express,2,182623.08,Delayed,5
927409,29-01-2022,nan,Kolkata,Delhivery,Express,4,131768.83,Delivered,5
927410,07-05-2023,Central,Bengaluru,Ecom Express,Same-Day,6,61889.67,Delivered,3
927411,22-12-2023,Central,Chennai,Ecom Express,Same-Day,6,121606.66,Delivered,5
927412,29-01-2022,West,Mumbai,BlueDart,Standard,11,92716.2,Delayed,3
